"design","label","fold","arm","mae","rmse","rsq","rsq_trad"
"random","D | Iu=0.0 Ix=0.4",6,"OLS",2.39142169111608,3.1614391783325,0.465034817064828,0.46431766340772
"random","D | Iu=0.0 Ix=0.4",6,"SEM",2.39164115218394,3.16149977676026,0.465033021549735,0.464297127305868
"random","D | Iu=0.0 Ix=0.4",6,"GraphSAGE",0.918086413520153,1.15701907575267,0.92838223941833,0.928250529112112
"random","D | Iu=0.0 Ix=0.4",6,"GraphSAGE + LayerNorm",0.889830094221156,1.13016012397439,0.931782253314766,0.931543037701206
"random","D | Iu=0.0 Ix=0.4",1,"XGBoost",1.00029989200856,1.29078864662615,0.919724830717503,0.919709464246984
"random","D | Iu=0.0 Ix=0.4",2,"XGBoost",1.01417712670974,1.30406508925433,0.913141523309054,0.912962875901212
"random","D | Iu=0.0 Ix=0.4",3,"XGBoost",0.990864495698002,1.29027413796693,0.911749568198172,0.911101137508699
"random","D | Iu=0.0 Ix=0.4",4,"XGBoost",0.955856679759304,1.2159010833813,0.92499538883237,0.92496112481039
"random","D | Iu=0.0 Ix=0.4",5,"XGBoost",0.948664084386307,1.23004584158038,0.916781230037296,0.916042897764866
"random","D | Iu=0.0 Ix=0.4",6,"XGBoost",1.02315651196454,1.30169526032601,0.909215689175912,0.909185266809397
"random","D | Iu=0.0 Ix=0.4",1,"XGBoost + lags",0.966090415000749,1.2615047925827,0.923346135636599,0.923311208897848
"random","D | Iu=0.0 Ix=0.4",2,"XGBoost + lags",0.967921708575399,1.24747398329507,0.920614632085145,0.920353079440211
"random","D | Iu=0.0 Ix=0.4",3,"XGBoost + lags",0.974186481691868,1.28368078252988,0.912634267969896,0.912007370031628
"random","D | Iu=0.0 Ix=0.4",4,"XGBoost + lags",0.972605535018981,1.24755540093838,0.921113866532906,0.92100319876908
"random","D | Iu=0.0 Ix=0.4",5,"XGBoost + lags",0.985483742628697,1.26231022314715,0.912186621902241,0.911580705506869
"random","D | Iu=0.0 Ix=0.4",6,"XGBoost + lags",1.03439032331405,1.32865232834611,0.905634292399077,0.905384917985799
"random","D | Iu=0.4 Ix=0.4",1,"OLS",2.41889428876161,3.25734132638418,0.502789992458301,0.497976219985141
"random","D | Iu=0.4 Ix=0.4",1,"SEM",2.4186454676482,3.25771693303727,0.502750746505775,0.497860435776738
"random","D | Iu=0.4 Ix=0.4",1,"GraphSAGE",0.90432866408596,1.11859952842402,0.941094303765919,0.940796550095936
"random","D | Iu=0.4 Ix=0.4",1,"GraphSAGE + LayerNorm",0.925381955755209,1.1646326285588,0.935890244652531,0.935823554815746
"random","D | Iu=0.4 Ix=0.4",2,"OLS",2.37446642975907,3.22008554228692,0.455621136901496,0.455341648808445
"random","D | Iu=0.4 Ix=0.4",2,"SEM",2.37439187834788,3.21985769079563,0.455716156754913,0.4554187255353
"random","D | Iu=0.4 Ix=0.4",2,"GraphSAGE",0.897826417529949,1.11853384936513,0.934386029545018,0.934281504612527
"random","D | Iu=0.4 Ix=0.4",2,"GraphSAGE + LayerNorm",0.918702900867875,1.15492215057227,0.929949685353812,0.92993602533343
"random","D | Iu=0.4 Ix=0.4",3,"OLS",2.28765470311898,3.09802316125035,0.480801964886787,0.480031756917451
"random","D | Iu=0.4 Ix=0.4",3,"SEM",2.2871969855375,3.0980562724548,0.480742795182527,0.480020642173684
"random","D | Iu=0.4 Ix=0.4",3,"GraphSAGE",0.85439699430075,1.06085184825011,0.939039843177829,0.939029890613957
"random","D | Iu=0.4 Ix=0.4",3,"GraphSAGE + LayerNorm",0.848701347932226,1.05706395550927,0.939781414097857,0.939464514773025
"random","D | Iu=0.4 Ix=0.4",4,"OLS",2.54074133367869,3.52853310847663,0.373344081656289,0.368109492841852
"random","D | Iu=0.4 Ix=0.4",4,"SEM",2.54053342305004,3.52788636144663,0.373453648152264,0.368341110822033
"random","D | Iu=0.4 Ix=0.4",4,"GraphSAGE",0.911114531257614,1.13641923832885,0.93548499805703,0.93445635465319
"random","D | Iu=0.4 Ix=0.4",4,"GraphSAGE + LayerNorm",0.911210336371323,1.13806931316254,0.934644972623496,0.934265878402776
"random","D | Iu=0.4 Ix=0.4",5,"OLS",2.32560768822703,3.11463880604919,0.463327638176978,0.462328893600672
"random","D | Iu=0.4 Ix=0.4",5,"SEM",2.32404276783812,3.11440396600764,0.463314425590424,0.462409970060991
"random","D | Iu=0.4 Ix=0.4",5,"GraphSAGE",0.85796264028607,1.08448380763559,0.935093293947648,0.934815031170114
"random","D | Iu=0.4 Ix=0.4",5,"GraphSAGE + LayerNorm",0.885111904425561,1.11700821833525,0.931273819882825,0.930846517584063
"random","D | Iu=0.4 Ix=0.4",6,"OLS",2.31842776602179,3.11801357706449,0.477174605646209,0.476822308676771
"random","D | Iu=0.4 Ix=0.4",6,"SEM",2.31826029079758,3.11812124752013,0.477196880012667,0.476786175573683
"random","D | Iu=0.4 Ix=0.4",6,"GraphSAGE",0.866931477684583,1.10032172586357,0.935056283431623,0.93484727427083
"random","D | Iu=0.4 Ix=0.4",6,"GraphSAGE + LayerNorm",0.865339707133712,1.09199617510156,0.936324654411857,0.935829496404268
"random","D | Iu=0.4 Ix=0.4",1,"XGBoost",1.0044539161749,1.30811528700499,0.919061950044049,0.919036403310266
"random","D | Iu=0.4 Ix=0.4",2,"XGBoost",0.999871660570127,1.28727452314145,0.913606019823243,0.912957431646773
"random","D | Iu=0.4 Ix=0.4",3,"XGBoost",1.01340591005905,1.31640996333701,0.907440267493145,0.906116381346717
"random","D | Iu=0.4 Ix=0.4",4,"XGBoost",0.992900806467145,1.27504852281303,0.917969954430803,0.917489947713776
"random","D | Iu=0.4 Ix=0.4",5,"XGBoost",0.984388792130931,1.26579360127933,0.911705365248058,0.911197107864783
"random","D | Iu=0.4 Ix=0.4",6,"XGBoost",0.972865052592861,1.24731994847897,0.916513174236821,0.916276196566963
"random","D | Iu=0.4 Ix=0.4",1,"XGBoost + lags",1.00501463305206,1.31336904097893,0.918406845897191,0.918384752787348
"random","D | Iu=0.4 Ix=0.4",2,"XGBoost + lags",0.987562723818506,1.28030562362592,0.914088738139219,0.913897322797132
"random","D | Iu=0.4 Ix=0.4",3,"XGBoost + lags",1.00840539027562,1.29365254242432,0.910485377911333,0.909334347334658
"random","D | Iu=0.4 Ix=0.4",4,"XGBoost + lags",1.00439507041065,1.28701244646049,0.915962032096997,0.915934281102876
"random","D | Iu=0.4 Ix=0.4",5,"XGBoost + lags",0.965913394247118,1.24295472864482,0.914539056894092,0.914372761126117
"random","D | Iu=0.4 Ix=0.4",6,"XGBoost + lags",0.970217242076678,1.25382440729205,0.915645202638512,0.915400722795724
"random","D | Iu=0.8 Ix=0.7",1,"OLS",2.45990896651279,3.40447637250157,0.44740996690162,0.447262258687467
"random","D | Iu=0.8 Ix=0.7",1,"SEM",2.43482172204953,3.40974023382212,0.445938765322138,0.445551696592254
"random","D | Iu=0.8 Ix=0.7",1,"GraphSAGE",0.848361094039819,1.08313235568888,0.944524781360538,0.944052391212851
"random","D | Iu=0.8 Ix=0.7",1,"GraphSAGE + LayerNorm",0.896878179872797,1.15584670344032,0.936917372025715,0.936288336000172
"random","D | Iu=0.8 Ix=0.7",2,"OLS",2.47901855289995,3.47450347702978,0.450073431972005,0.447701377085373
"random","D | Iu=0.8 Ix=0.7",2,"SEM",2.47490451997401,3.48636387457283,0.446511803874974,0.443924341617099
"random","D | Iu=0.8 Ix=0.7",2,"GraphSAGE",0.94099846544271,1.18474328816683,0.938404968830397,0.935784928105185
"random","D | Iu=0.8 Ix=0.7",2,"GraphSAGE + LayerNorm",0.92914641217127,1.2235525954656,0.933073829319156,0.931508962594182
"random","D | Iu=0.8 Ix=0.7",3,"OLS",2.48426678968733,3.36625869089997,0.454632758290407,0.454091450655139
"random","D | Iu=0.8 Ix=0.7",3,"SEM",2.46541441319592,3.36183872767146,0.456042436115699,0.455524086614589
"random","D | Iu=0.8 Ix=0.7",3,"GraphSAGE",0.933499628732274,1.18518256568529,0.933388477938117,0.932330116474907
"random","D | Iu=0.8 Ix=0.7",3,"GraphSAGE + LayerNorm",0.977942058225317,1.25092024669905,0.926078353463634,0.924615134544096
"random","D | Iu=0.8 Ix=0.7",4,"OLS",2.56602885121707,3.68123568522099,0.380982408123423,0.380368371604775
"random","D | Iu=0.8 Ix=0.7",4,"SEM",2.56113918000148,3.71361905952122,0.370434363532894,0.369418776039902
"random","D | Iu=0.8 Ix=0.7",4,"GraphSAGE",0.978251874902119,1.24465742583764,0.93007487820827,0.929165309593715
"random","D | Iu=0.8 Ix=0.7",4,"GraphSAGE + LayerNorm",0.923699998123742,1.1727364057651,0.937494914436619,0.937114988345832
"random","D | Iu=0.8 Ix=0.7",5,"OLS",2.38410163640109,3.30979325892855,0.408869393720158,0.403256108465339
"random","D | Iu=0.8 Ix=0.7",5,"SEM",2.37109615293933,3.31427279794766,0.406472569322118,0.401639725642826
"random","D | Iu=0.8 Ix=0.7",5,"GraphSAGE",0.913519787679893,1.13562214403771,0.930025805495935,0.929748766715437
"random","D | Iu=0.8 Ix=0.7",5,"GraphSAGE + LayerNorm",0.949088765699044,1.19312606531526,0.925232060309621,0.922454086756116
"random","D | Iu=0.8 Ix=0.7",6,"OLS",2.54167239181688,3.52099659688225,0.443163898319422,0.44159628928672
"random","D | Iu=0.8 Ix=0.7",6,"SEM",2.53630203390548,3.52158352592881,0.443615498096178,0.441410108661474
"random","D | Iu=0.8 Ix=0.7",6,"GraphSAGE",0.965023607866499,1.19979024122902,0.935228808509783,0.935162279890426
"random","D | Iu=0.8 Ix=0.7",6,"GraphSAGE + LayerNorm",0.935076987197367,1.17121849999003,0.939142673515767,0.938213594218385
"random","D | Iu=0.8 Ix=0.7",1,"XGBoost",1.05243898011572,1.38016865002315,0.910749172485538,0.909158815741052
"random","D | Iu=0.8 Ix=0.7",2,"XGBoost",1.0157085304385,1.41165307579706,0.908973844067906,0.908831582455614
"random","D | Iu=0.8 Ix=0.7",3,"XGBoost",0.998420018467404,1.32586183879508,0.915520050223764,0.915312080838292
"random","D | Iu=0.8 Ix=0.7",4,"XGBoost",0.963885191546761,1.28037705365019,0.925069024526067,0.925041291435144
"random","D | Iu=0.8 Ix=0.7",5,"XGBoost",1.04241893970187,1.3476352767707,0.902153721216836,0.901069321023002
"random","D | Iu=0.8 Ix=0.7",6,"XGBoost",1.00691112264263,1.30244894976,0.923833164453239,0.923592057587198
"random","D | Iu=0.8 Ix=0.7",1,"XGBoost + lags",1.00799384653162,1.32594789326761,0.916691309600042,0.916156116505394
"random","D | Iu=0.8 Ix=0.7",2,"XGBoost + lags",0.982286514962231,1.40716110755458,0.90962568397734,0.909410866523721
"random","D | Iu=0.8 Ix=0.7",3,"XGBoost + lags",1.01622666149932,1.30758994307608,0.917928535195021,0.91763019008474
"random","D | Iu=0.8 Ix=0.7",4,"XGBoost + lags",0.978373237310754,1.3187456372736,0.92059693216612,0.920481459044145
"random","D | Iu=0.8 Ix=0.7",5,"XGBoost + lags",1.04334684970022,1.35443664609852,0.900582198557576,0.900068216297865
"random","D | Iu=0.8 Ix=0.7",6,"XGBoost + lags",1.01884820103631,1.32255740321822,0.921572260779517,0.921214526993579
"random","E | Ix=0.0",1,"OLS",0.974750796794306,1.22976378731159,0.236863068620541,0.234376436305147
"random","E | Ix=0.0",1,"GraphSAGE",0.997552687599011,1.26663601255656,0.20179642663077,0.187776494109612
"random","E | Ix=0.0",1,"GraphSAGE + LayerNorm",1.02691349960118,1.30136572947129,0.178753278230725,0.142625382387132
"random","E | Ix=0.0",2,"OLS",0.975918918781574,1.22557665766101,0.27931036315581,0.278900556483446
"random","E | Ix=0.0",2,"GraphSAGE",1.00679713610287,1.26870661360373,0.237880272307018,0.227254283394041
"random","E | Ix=0.0",2,"GraphSAGE + LayerNorm",1.02312729853371,1.28649857700374,0.223970340465937,0.205428800751359
"random","E | Ix=0.0",3,"OLS",0.947728317930456,1.1848979786344,0.257472100051116,0.254835812136516
"random","E | Ix=0.0",3,"GraphSAGE",0.984795397647774,1.23158089944407,0.243537501561009,0.194962803552203
"random","E | Ix=0.0",3,"GraphSAGE + LayerNorm",0.98337960775014,1.2313479987629,0.234911880843864,0.195267251247531
"random","E | Ix=0.0",4,"OLS",0.91599211223394,1.14960328301713,0.310481304911687,0.309244604373442
"random","E | Ix=0.0",4,"GraphSAGE",0.975026803752404,1.22527229129756,0.253717685127104,0.215318307957733
"random","E | Ix=0.0",4,"GraphSAGE + LayerNorm",0.974479191851497,1.22412338592571,0.243151170087689,0.216789168515863
"random","E | Ix=0.0",5,"OLS",0.926663133707418,1.1600525233791,0.317623102325731,0.313860287468756
"random","E | Ix=0.0",5,"GraphSAGE",0.988757472156887,1.26734908306175,0.227422153080583,0.181064382716675
"random","E | Ix=0.0",5,"GraphSAGE + LayerNorm",0.996292645319996,1.2717048696644,0.218833230307745,0.175425464782124
"random","E | Ix=0.0",6,"OLS",0.897679288896143,1.13794717216937,0.311153941519299,0.308165765863424
"random","E | Ix=0.0",6,"GraphSAGE",0.937372377661013,1.17832302950259,0.27708306391959,0.25820042852429
"random","E | Ix=0.0",6,"GraphSAGE + LayerNorm",0.959087437707663,1.20294189363766,0.244717808310028,0.226879576124965
"random","E | Ix=0.0",1,"XGBoost",1.08598247021336,1.37545703011883,0.140751803963616,0.0422195997546163
"random","E | Ix=0.0",2,"XGBoost",1.11819001857387,1.40434994630485,0.149155085353572,0.053185538174236
"random","E | Ix=0.0",3,"XGBoost",1.0691481209345,1.34519268035469,0.148437422187244,0.0395847473172496
"random","E | Ix=0.0",4,"XGBoost",1.06450430146234,1.343183373564,0.153975700302603,0.0570277556537984
"random","E | Ix=0.0",5,"XGBoost",1.04630421450699,1.3194127966353,0.184144549975809,0.11239726090293
"random","E | Ix=0.0",6,"XGBoost",1.03992205067441,1.31739681205137,0.165292072775175,0.0727623386239565
"random","E | Ix=0.0",1,"XGBoost + lags",1.09693014786531,1.38407289040046,0.138723235621109,0.0301829493847787
"random","E | Ix=0.0",2,"XGBoost + lags",1.12077664663339,1.40655347234562,0.14987778330558,0.050211967193508
"random","E | Ix=0.0",3,"XGBoost + lags",1.08048434820496,1.36412903861275,0.164507567022964,0.0123547814138114
"random","E | Ix=0.0",4,"XGBoost + lags",1.07164393459468,1.34475015907593,0.170993879867909,0.0548265715519665
"random","E | Ix=0.0",5,"XGBoost + lags",1.06369689829506,1.37819068395716,0.16097585447805,0.031552973875062
"random","E | Ix=0.0",6,"XGBoost + lags",1.03837057727425,1.29479425394786,0.20892253149518,0.104306601313906
"random","E | Ix=0.4",1,"OLS",0.880586528058738,1.10210729813961,0.417322640527824,0.4162253603246
"random","E | Ix=0.4",1,"GraphSAGE",0.874317320686829,1.0887765204098,0.431054552701946,0.430262295779042
"random","E | Ix=0.4",1,"GraphSAGE + LayerNorm",0.889233248104956,1.1107275381879,0.408381514477472,0.407057545607966
"random","E | Ix=0.4",2,"OLS",0.84646338976881,1.07581834799371,0.436008104813226,0.434852099236314
"random","E | Ix=0.4",2,"GraphSAGE",0.839066367682238,1.05388372000349,0.458526580267925,0.457662522858971
"random","E | Ix=0.4",2,"GraphSAGE + LayerNorm",0.852121234087322,1.06430440600103,0.4470854779502,0.446884352000618
"random","E | Ix=0.4",3,"OLS",0.894529015944502,1.13210317549227,0.415163449603844,0.414819707204733
"random","E | Ix=0.4",3,"GraphSAGE",0.87527279511308,1.10278608886101,0.447933986190169,0.444735085178416
"random","E | Ix=0.4",3,"GraphSAGE + LayerNorm",0.878679155570795,1.10934055829739,0.442033189422019,0.438114975194268
"random","E | Ix=0.4",4,"OLS",0.873165012331381,1.10286333794992,0.456593508828136,0.452941369276113
"random","E | Ix=0.4",4,"GraphSAGE",0.86100882387134,1.09001990710041,0.470243670604793,0.465608756176295
"random","E | Ix=0.4",4,"GraphSAGE + LayerNorm",0.876143450948113,1.11060939932758,0.447799428521452,0.445229749906407
"random","E | Ix=0.4",5,"OLS",0.882900150686531,1.1075045302877,0.435200064283349,0.434807795260999
"random","E | Ix=0.4",5,"GraphSAGE",0.862703472598861,1.07743896118552,0.46564185591908,0.465077959604988
"random","E | Ix=0.4",5,"GraphSAGE + LayerNorm",0.868579216369117,1.08980134056351,0.452971039656419,0.45273230064106
"random","E | Ix=0.4",6,"OLS",0.897928957584109,1.12316873520146,0.413075277736697,0.412820611330275
"random","E | Ix=0.4",6,"GraphSAGE",0.897275354401431,1.12116286931292,0.415814479221163,0.41491602469183
"random","E | Ix=0.4",6,"GraphSAGE + LayerNorm",0.90818966508615,1.14299413582459,0.393908552030706,0.391908692589243
"random","E | Ix=0.4",1,"XGBoost",1.00971258512575,1.27549506146059,0.28581862229581,0.218093126833338
"random","E | Ix=0.4",2,"XGBoost",0.958575504944991,1.22957727036518,0.323413985611633,0.261762881573081
"random","E | Ix=0.4",3,"XGBoost",1.02967058813856,1.29763409939965,0.283456428362372,0.231184423563989
"random","E | Ix=0.4",4,"XGBoost",1.02273152892996,1.29126202320826,0.29306722788728,0.250072583764768
"random","E | Ix=0.4",5,"XGBoost",1.02147214187469,1.2746501498447,0.303689967229809,0.25133566734332
"random","E | Ix=0.4",6,"XGBoost",1.01820300066674,1.27983585501569,0.287418142633662,0.237588678796551
"random","E | Ix=0.4",1,"XGBoost + lags",0.963917103247315,1.19853710185828,0.328395581542196,0.309600555896951
"random","E | Ix=0.4",2,"XGBoost + lags",0.96183146247719,1.18637533481986,0.33913810897565,0.312728328847315
"random","E | Ix=0.4",3,"XGBoost + lags",0.979794527924564,1.22884069740476,0.325784673862742,0.310540362004002
"random","E | Ix=0.4",4,"XGBoost + lags",0.984484981133677,1.23478971046017,0.334609318633415,0.314233164923865
"random","E | Ix=0.4",5,"XGBoost + lags",0.948952052215587,1.1854825987176,0.366481383263405,0.352416898336291
"random","E | Ix=0.4",6,"XGBoost + lags",1.00887805479442,1.2609079354967,0.291397426902979,0.259973031710385
