"STATEFP","STUSPS","arm","n","mae","rmse","rsq","rsq_trad","mean_bias","resid_moran"
"18","IN","GraphSAGE + LayerNorm",92,3.75629852356747,4.98496549695704,0.755720824725793,0.709524471842506,1.85878947439937,0.35535188270168
"19","IA","OLS",99,7.49463869822278,8.85964999332419,0.561459643199233,0.091966015207638,6.31072916081931,0.542306387767668
"19","IA","SEM",99,9.61031016174986,10.9115120609173,0.557248339757823,-0.377332663499201,8.98568279189661,0.590659419208059
"19","IA","XGBoost",99,5.74234288918852,6.83108836509129,0.678525524103264,0.460180237977044,4.16999614599979,0.233908791760006
"19","IA","XGBoost + lags",99,4.34437060192378,5.68579380289443,0.670883688581103,0.626017582665857,1.8499215443929,0.28359394836347
"19","IA","GraphSAGE",99,4.51092403675877,5.40097242434605,0.689392265048643,0.662547311395645,1.3949197109586,0.405010314886836
"19","IA","GraphSAGE + LayerNorm",99,4.86348726839804,6.11718340986922,0.591544189331294,0.567115558524198,0.927892333011247,0.459628097259243
"20","KS","OLS",105,7.3655445715581,8.69352447679423,0.69708175177418,0.367085149912788,-6.19114619654206,0.562451115613481
"20","KS","SEM",105,6.86112924311156,8.10832357988466,0.720068982216416,0.449426040363359,-5.54753217108528,0.619242849434072
"20","KS","XGBoost",105,5.84257340095157,7.63403707006913,0.641656169470688,0.511952545231955,-3.91891647229876,0.111950547623327
"20","KS","XGBoost + lags",105,5.73149893188477,6.98736024206393,0.707179213556729,0.591135134872195,-3.72163703264509,0.209824103511066
"20","KS","GraphSAGE",105,5.34713029279295,6.60624329929774,0.784862468248844,0.634520811878986,-3.96262970106674,0.48643275629872
"20","KS","GraphSAGE + LayerNorm",105,4.14680715065202,5.19639473001388,0.829087876481058,0.773870204225311,-2.53494235454794,0.306376953726215
"21","KY","OLS",120,4.66816279707167,5.76956062174789,0.617796705032188,0.530074671467919,-2.18632707133652,0.411987961338191
"21","KY","SEM",120,4.39557095553211,5.56006459925204,0.612381499104973,0.563581606034394,-1.76190572646245,0.459297352758933
"21","KY","XGBoost",120,4.53795017147064,5.59923486168285,0.609657252716109,0.557410872611791,-0.248948127428691,0.337292981192507
"21","KY","XGBoost + lags",120,3.82032326602936,4.90268084626907,0.679094350931721,0.660679094725675,-0.952485639254252,0.205881741428255
"21","KY","GraphSAGE",120,4.2770923667446,5.53795379632429,0.594368797706203,0.567045729209472,-1.37732877788685,0.427001380291633
"21","KY","GraphSAGE + LayerNorm",120,4.2740694450391,5.24179337300582,0.613799848791298,0.612114837863836,0.160723691319746,0.421146919122083
"22","LA","OLS",64,7.65210141488756,9.01539831424085,0.797487881572243,0.608829541148516,-6.17553164915658,0.0969372922912605
"22","LA","SEM",64,9.20147339648189,10.6585520417483,0.836927306653988,0.45324516655772,-8.85454362155967,0.0835331458821138
"22","LA","XGBoost",64,5.1425064817071,6.62235451482585,0.868067074148116,0.788932647229514,-3.4464232429862,0.214287434451753
"22","LA","XGBoost + lags",64,4.70727850139141,6.02428389960209,0.899085663867015,0.825334524194834,-3.89267722070217,-0.0049018270083153
"22","LA","GraphSAGE",64,2.76815765246239,3.75281126103179,0.93895701838313,0.932218736972389,-0.688590706727497,0.231456286677677
"22","LA","GraphSAGE + LayerNorm",64,4.74268244584434,6.14606220434816,0.891289799052729,0.818201576096833,-3.66606962050682,0.233632902257746
"24","MD","OLS",24,5.27228968771311,6.63678236775757,0.917456933108206,0.874715755726977,0.874914376751251,0.578184191763791
"24","MD","SEM",24,5.32307535834368,7.03437089105127,0.91814965304255,0.859255371032802,2.8548849322408,0.612828625806285
"24","MD","XGBoost",24,7.28035441716512,8.83532278483552,0.810127410105208,0.77796259381562,-0.167098229726155,0.209027680582923
"24","MD","XGBoost + lags",24,7.5451425965627,9.58806794515106,0.785944421755664,0.738516969029405,-1.15387990633647,0.320339094500633
"24","MD","GraphSAGE",24,6.40743484387643,7.78071231957565,0.8422929134233,0.827805204528525,-1.18030067406059,0.612259656526362
"24","MD","GraphSAGE + LayerNorm",24,5.63578967963809,6.89024348580544,0.915315779574228,0.864963727024757,-4.08037430410695,0.433901372223725
"26","MI","OLS",83,6.92812351959777,7.97937129067417,0.76226011696097,0.255899318714319,6.32827143767702,0.263856310160096
"26","MI","SEM",83,8.47792016650367,9.41640688519085,0.777133035603009,-0.0362505806538773,8.27563838636773,0.214429957766923
"26","MI","XGBoost",83,5.9631696742414,7.23281388640253,0.570083910538798,0.388623227994109,2.64271412217473,0.101618552522156
"26","MI","XGBoost + lags",83,6.3410043114352,7.65157949606728,0.580581995191325,0.315778772237324,3.82597955542875,0.439292231212723
"26","MI","GraphSAGE",83,4.23017459462106,5.43651983874492,0.692926710858648,0.654588884825926,-0.550426692635486,0.471479362492553
"26","MI","GraphSAGE + LayerNorm",83,5.18111279725736,6.61237285839322,0.608462165800967,0.489013973923025,-0.540656341338113,0.554226394869234
"27","MN","OLS",87,6.15623432477966,8.31411865954574,0.529629499305886,0.238326108965994,4.80148041818599,0.506508700676794
"27","MN","SEM",87,8.28191914560064,10.3586907835219,0.559494566900335,-0.182350856449518,8.15806442371705,0.509909156148348
"27","MN","XGBoost",87,5.94651534332626,7.45453369096638,0.488101464575365,0.387681197231609,0.489119001366627,0.249189314166249
"27","MN","XGBoost + lags",87,6.01592372324275,7.41830203319695,0.460167617399982,0.393618902252471,-0.286149114849923,0.496114712552316
"27","MN","GraphSAGE",87,6.61436382635482,7.88115013423812,0.532308979324943,0.315590808272753,-3.88370959274715,0.59642786784993
"27","MN","GraphSAGE + LayerNorm",87,6.50097754858834,7.8999680869021,0.507404818558567,0.312318556007923,-4.1551951123069,0.459336919268328
"28","MS","OLS",82,7.27337867740497,8.75339536252618,0.867110412903671,0.791525469505244,-1.73677309072126,0.283098535545913
"28","MS","SEM",82,8.0021036871111,9.21585145849803,0.906705736302575,0.768915483271489,-5.77782260505779,0.231265483801901
"28","MS","XGBoost",82,3.43425025335172,4.57814392347498,0.946113683108876,0.942973226788631,-0.243428656880449,0.0387832774422734
"28","MS","XGBoost + lags",82,3.69219639429232,4.90476936972877,0.93994004872322,0.934545863597302,0.0676293875531446,0.161410098222403
"28","MS","GraphSAGE",82,2.95790640427655,3.67193026733978,0.968614293878221,0.963314979564617,1.01653019388274,0.260145470248849
"28","MS","GraphSAGE + LayerNorm",82,3.20749304898373,4.21685418611061,0.96284208591611,0.951618750198223,1.04784637452572,0.219712180366619
"29","MO","OLS",115,3.79081957711786,4.77630949908271,0.784752356692769,0.745611792902727,-1.13089195417654,0.328122807641597
"29","MO","SEM",115,3.8816350342495,4.8919996141809,0.780573204552646,0.733139140100903,-1.87362213809559,0.382372188853222
"29","MO","XGBoost",115,3.70525447712774,4.66896737681111,0.766559803403466,0.756917479013594,-0.470306719904361,0.246546026011443
"29","MO","XGBoost + lags",115,4.19356310670272,5.21055861321864,0.730056320441096,0.697252459186757,-1.47614018813423,0.203948103190881
"29","MO","GraphSAGE",115,3.56249392305011,4.40862563396546,0.812583225051466,0.78327026701154,0.84637297025455,0.19487572522797
"29","MO","GraphSAGE + LayerNorm",115,4.19373621694511,5.3696101461209,0.739009386528471,0.678487721102781,1.26510742533355,0.416741938723602
"30","MT","OLS",56,8.90150689684141,14.31602013713,0.193420373672462,-0.0623262325961331,6.60585079549296,-0.00396959811926005
"30","MT","SEM",56,7.76371335337915,11.7273456754499,0.427842229734345,0.287126028693924,4.79423851414582,0.0238554988663473
"30","MT","XGBoost",56,6.44738555601665,8.49082038280609,0.670403314740613,0.626309022495691,2.60793395144599,-0.0357887280283716
"30","MT","XGBoost + lags",56,6.05141774926867,8.45505421182966,0.645386162991103,0.629450614197657,1.68392557348524,-0.0836084389868018
"30","MT","GraphSAGE",56,5.38259433077423,7.16709783281556,0.75314097184048,0.733743652439997,1.82175111829047,-0.0552849616674838
"30","MT","GraphSAGE + LayerNorm",56,5.81800456009876,8.17758029670902,0.710649042406918,0.653372560489898,1.27139659653233,-0.073644599524678
"31","NE","OLS",93,7.71524120091425,9.27306620395537,0.524995888128444,0.0184950014963267,-6.61181459048121,0.289291382973776
"31","NE","SEM",93,6.95283396683352,8.20557851077881,0.588174841749072,0.23146401851572,-5.58957629200176,0.410263983980199
"31","NE","XGBoost",93,6.33663879004858,7.79151669578573,0.67414397851233,0.307069294992437,-5.26256210429694,0.0521053246508635
"31","NE","XGBoost + lags",93,6.31186725616455,7.5973696440445,0.728921443999322,0.341171604116076,-5.45235721383044,0.211036786885937
"31","NE","GraphSAGE",93,4.12825278653218,5.08859122901611,0.813191045377695,0.704443221004418,-2.38857786839844,0.39175670343819
"31","NE","GraphSAGE + LayerNorm",93,4.96242628212978,5.98176624089695,0.806160353496308,0.591582192388664,-4.06482938013844,0.280822810320181
